id,match_id,sentence,type,source,tokens,pos_tags,event_tags,dep_tags
71,M36,Ice-man Avesh holds his nerve as LSG edge past RR in last-over classic,Headline,ESPNCricinfo,"['Ice', '-', 'man', 'Avesh', 'holds', 'his', 'nerve', 'as', 'LSG', 'edge', 'past', 'RR', 'in', 'last', '-', 'over', 'classic']","['NOUN', 'PUNCT', 'NOUN', 'PROPN', 'VERB', 'PRON', 'NOUN', 'ADP', 'PROPN', 'NOUN', 'ADP', 'NOUN', 'ADP', 'ADJ', 'PUNCT', 'ADP', 'NOUN']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['compound', 'punct', 'compound', 'nsubj', 'ROOT', 'poss', 'dobj', 'prep', 'compound', 'pobj', 'prep', 'pobj', 'prep', 'amod', 'punct', 'amod', 'pobj']"
72,M36,"Needing to defend eight off the final over, Avesh nailed yorker after yorker to concede only six runs in the 20th over",Summary,ESPNCricinfo,"['Needing', 'to', 'defend', 'eight', 'off', 'the', 'final', 'over', ',', 'Avesh', 'nailed', 'yorker', 'after', 'yorker', 'to', 'concede', 'only', 'six', 'runs', 'in', 'the', '20th', 'over']","['VERB', 'PART', 'VERB', 'NUM', 'ADP', 'DET', 'ADJ', 'ADV', 'PUNCT', 'PROPN', 'VERB', 'PROPN', 'SCONJ', 'PROPN', 'PART', 'VERB', 'ADV', 'NUM', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADV']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['advcl', 'aux', 'xcomp', 'dobj', 'prep', 'det', 'amod', 'prep', 'punct', 'nsubj', 'ROOT', 'dobj', 'mark', 'pobj', 'aux', 'advcl', 'advmod', 'nummod', 'dobj', 'prep', 'det', 'pobj', 'prep']"
73,M37,"Kohli, Padikkal fifties fire RCB to fifth away win",Headline,ESPNCricinfo,"['Kohli', ',', 'Padikkal', 'fifties', 'fire', 'RCB', 'to', 'fifth', 'away', 'win']","['PROPN', 'PUNCT', 'PROPN', 'NOUN', 'VERB', 'PROPN', 'PART', 'VERB', 'ADP', 'NOUN']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['npadvmod', 'punct', 'compound', 'nsubj', 'ROOT', 'dobj', 'aux', 'advcl', 'prt', 'dobj']"
74,M37,"Kohli stayed unbeaten on 73 to register his 67th fifty-plus score, the most by any batter in IPL history",Summary,ESPNCricinfo,"['Kohli', 'stayed', 'unbeaten', 'on', '73', 'to', 'register', 'his', '67th', 'fifty', '-', 'plus', 'score', ',', 'the', 'most', 'by', 'any', 'batter', 'in', 'IPL', 'history']","['PROPN', 'VERB', 'ADJ', 'ADP', 'NUM', 'PART', 'VERB', 'PRON', 'ADJ', 'NUM', 'PUNCT', 'CCONJ', 'NOUN', 'PUNCT', 'DET', 'ADJ', 'ADP', 'DET', 'NOUN', 'ADP', 'PROPN', 'NOUN']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['nsubj', 'ROOT', 'acomp', 'prep', 'pobj', 'aux', 'advcl', 'poss', 'amod', 'nummod', 'punct', 'cc', 'dobj', 'punct', 'det', 'advmod', 'prep', 'det', 'pobj', 'prep', 'compound', 'pobj']"
75,M38,"Rohit, Suryakumar fifties seal NRR-boosting win for MI",Headline,ESPNCricinfo,"['Rohit', ',', 'Suryakumar', 'fifties', 'seal', 'NRR', '-', 'boosting', 'win', 'for', 'MI']","['PROPN', 'PUNCT', 'PROPN', 'NOUN', 'VERB', 'ADJ', 'PUNCT', 'VERB', 'NOUN', 'ADP', 'PROPN']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['advcl', 'punct', 'amod', 'nsubj', 'ROOT', 'npadvmod', 'punct', 'amod', 'dobj', 'prep', 'pobj']"
76,M38,MI mowed down 177 with nine wickets and 26 balls to spare,Summary,ESPNCricinfo,"['MI', 'mowed', 'down', '177', 'with', 'nine', 'wickets', 'and', '26', 'balls', 'to', 'spare']","['PROPN', 'VERB', 'ADP', 'NUM', 'ADP', 'NUM', 'NOUN', 'CCONJ', 'NUM', 'NOUN', 'PART', 'VERB']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['nsubj', 'ROOT', 'prt', 'npadvmod', 'prep', 'nummod', 'pobj', 'cc', 'nummod', 'conj', 'aux', 'xcomp']"
77,M39,Gujarat Titans consolidate top spot after Gill-Sai Sudharsan show,Headline,ESPNCricinfo,"['Gujarat', 'Titans', 'consolidate', 'top', 'spot', 'after', 'Gill', '-', 'Sai', 'Sudharsan', 'show']","['PROPN', 'PROPN', 'VERB', 'ADJ', 'NOUN', 'SCONJ', 'PROPN', 'PUNCT', 'PROPN', 'PROPN', 'NOUN']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['compound', 'nsubj', 'ROOT', 'amod', 'dobj', 'mark', 'compound', 'punct', 'compound', 'pobj', 'advcl']"
78,M39,"The GT top three again did the bulk of the scoring, scoring 183 runs among them",Summary,ESPNCricinfo,"['The', 'GT', 'top', 'three', 'again', 'did', 'the', 'bulk', 'of', 'the', 'scoring', ',', 'scoring', '183', 'runs', 'among', 'them']","['DET', 'PROPN', 'NOUN', 'NUM', 'ADV', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT', 'VERB', 'NUM', 'NOUN', 'ADP', 'PRON']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['det', 'compound', 'nsubj', 'appos', 'advmod', 'ROOT', 'det', 'dobj', 'prep', 'det', 'pobj', 'punct', 'advcl', 'nummod', 'dobj', 'prep', 'pobj']"
79,M40,Mukesh four-for sets up comfortable win as DC close the gap up top,Headline,ESPNCricinfo,"['Mukesh', 'four', '-', 'for', 'sets', 'up', 'comfortable', 'win', 'as', 'DC', 'close', 'the', 'gap', 'up', 'top']","['PROPN', 'NUM', 'PUNCT', 'CCONJ', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'SCONJ', 'PROPN', 'VERB', 'DET', 'NOUN', 'ADP', 'ADV']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['nmod', 'nummod', 'punct', 'prep', 'nmod', 'prt', 'amod', 'ROOT', 'mark', 'nsubj', 'advcl', 'det', 'dobj', 'prt', 'advmod']"
80,M40,"DC restricted LSG to just 72 runs in last ten overs, before Rahul and Porel's fifties took visitors home",Summary,ESPNCricinfo,"['DC', 'restricted', 'LSG', 'to', 'just', '72', 'runs', 'in', 'last', 'ten', 'overs', ',', 'before', 'Rahul', 'and', 'Porel', ""'s"", 'fifties', 'took', 'visitors', 'home']","['PROPN', 'VERB', 'PROPN', 'ADP', 'ADV', 'NUM', 'NOUN', 'ADP', 'ADJ', 'NUM', 'NOUN', 'PUNCT', 'SCONJ', 'PROPN', 'CCONJ', 'PROPN', 'PART', 'NOUN', 'VERB', 'NOUN', 'NOUN']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['nsubj', 'ROOT', 'dobj', 'prep', 'advmod', 'nummod', 'pobj', 'prep', 'amod', 'nummod', 'pobj', 'punct', 'mark', 'poss', 'cc', 'conj', 'case', 'nsubj', 'advcl', 'dobj', 'advmod']"
81,M41,Red-hot MI go third after Boult and Rohit blow SRH away,Headline,ESPNCricinfo,"['Red', '-', 'hot', 'MI', 'go', 'third', 'after', 'Boult', 'and', 'Rohit', 'blow', 'SRH', 'away']","['ADJ', 'ADJ', 'ADJ', 'PROPN', 'VERB', 'ADV', 'SCONJ', 'PROPN', 'CCONJ', 'PROPN', 'NOUN', 'NOUN', 'ADV']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['amod', 'amod', 'amod', 'nsubj', 'ROOT', 'advmod', 'mark', 'nsubj', 'cc', 'conj', 'advcl', 'dobj', 'advmod']"
82,M41,Rohit scored his second straight half-century to give MI their fourth straight win,Summary,ESPNCricinfo,"['Rohit', 'scored', 'his', 'second', 'straight', 'half', '-', 'century', 'to', 'give', 'MI', 'their', 'fourth', 'straight', 'win']","['PROPN', 'VERB', 'PRON', 'ADJ', 'ADJ', 'ADJ', 'PUNCT', 'NOUN', 'PART', 'VERB', 'PROPN', 'PRON', 'ADJ', 'ADJ', 'NOUN']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['nsubj', 'ROOT', 'poss', 'amod', 'amod', 'amod', 'punct', 'dobj', 'aux', 'advcl', 'dative', 'poss', 'amod', 'amod', 'dobj']"
83,M42,Kohli and Hazlewood break RCB's home duck as RR botch another chase,Headline,ESPNCricinfo,"['Kohli', 'and', 'Hazlewood', 'break', 'RCB', ""'s"", 'home', 'duck', 'as', 'RR', 'botch', 'another', 'chase']","['PROPN', 'CCONJ', 'PROPN', 'VERB', 'PROPN', 'PART', 'NOUN', 'NOUN', 'SCONJ', 'NOUN', 'VERB', 'DET', 'NOUN']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['nsubj', 'cc', 'conj', 'ROOT', 'poss', 'case', 'compound', 'dobj', 'mark', 'nsubj', 'advcl', 'det', 'dobj']"
84,M42,An unhittable 19th over from Hazlewood yanked a third successive match away from RR's grasp,Summary,ESPNCricinfo,"['An', 'unhittable', '19th', 'over', 'from', 'Hazlewood', 'yanked', 'a', 'third', 'successive', 'match', 'away', 'from', 'RR', ""'s"", 'grasp']","['DET', 'ADJ', 'NOUN', 'ADV', 'ADP', 'PROPN', 'VERB', 'DET', 'ADJ', 'ADJ', 'NOUN', 'ADV', 'ADP', 'PROPN', 'PART', 'NOUN']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['det', 'amod', 'nsubj', 'advmod', 'prep', 'pobj', 'ROOT', 'det', 'amod', 'amod', 'dobj', 'advmod', 'prep', 'poss', 'case', 'pobj']"
85,M43,"Harshal, Kamindu lead SRH to their first win against CSK in Chennai",Headline,ESPNCricinfo,"['Harshal', ',', 'Kamindu', 'lead', 'SRH', 'to', 'their', 'first', 'win', 'against', 'CSK', 'in', 'Chennai']","['PROPN', 'PUNCT', 'PROPN', 'VERB', 'PROPN', 'ADP', 'PRON', 'ADJ', 'NOUN', 'ADP', 'PROPN', 'ADP', 'PROPN']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['nsubj', 'punct', 'appos', 'ROOT', 'dobj', 'prep', 'poss', 'amod', 'pobj', 'prep', 'pobj', 'prep', 'pobj']"
86,M43,"Brevis, Mhatre's contributions were not enough for CSK to avoid their fourth loss at home this season",Summary,ESPNCricinfo,"['Brevis', ',', 'Mhatre', ""'s"", 'contributions', 'were', 'not', 'enough', 'for', 'CSK', 'to', 'avoid', 'their', 'fourth', 'loss', 'at', 'home', 'this', 'season']","['PROPN', 'PUNCT', 'PROPN', 'PART', 'NOUN', 'AUX', 'PART', 'ADJ', 'SCONJ', 'PROPN', 'PART', 'VERB', 'PRON', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'DET', 'NOUN']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['nsubj', 'punct', 'poss', 'case', 'appos', 'ROOT', 'neg', 'acomp', 'mark', 'nsubj', 'aux', 'advcl', 'poss', 'amod', 'dobj', 'prep', 'pobj', 'det', 'npadvmod']"
87,M44,Arya and Prabhsimran sparkle before rain dashes PBKS' hopes,Headline,ESPNCricinfo,"['Arya', 'and', 'Prabhsimran', 'sparkle', 'before', 'rain', 'dashes', 'PBKS', ""'"", 'hopes']","['PROPN', 'CCONJ', 'PROPN', 'NOUN', 'ADP', 'NOUN', 'VERB', 'PROPN', 'PART', 'NOUN']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['nmod', 'cc', 'conj', 'nsubj', 'prep', 'nsubj', 'compound', 'pobj', 'case', 'ROOT']"
88,M44,PBKS moved to No. 4 on the points table while KKR rose to No. 7 with seven points from nine matches,Summary,ESPNCricinfo,"['PBKS', 'moved', 'to', 'No', '.', '4', 'on', 'the', 'points', 'table', 'while', 'KKR', 'rose', 'to', 'No', '.', '7', 'with', 'seven', 'points', 'from', 'nine', 'matches']","['PROPN', 'VERB', 'ADP', 'NOUN', 'NOUN', 'NUM', 'ADP', 'DET', 'NOUN', 'NOUN', 'SCONJ', 'PROPN', 'VERB', 'ADP', 'PROPN', 'PROPN', 'NUM', 'ADP', 'NUM', 'NOUN', 'ADP', 'NUM', 'NOUN']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['nsubj', 'ROOT', 'prep', 'pobj', 'pobj', 'nummod', 'prep', 'det', 'compound', 'pobj', 'mark', 'nsubj', 'advcl', 'prep', 'pobj', 'pobj', 'nummod', 'prep', 'nummod', 'pobj', 'prep', 'nummod', 'pobj']"
89,M45,Suryakumar and Bumrah dazzle in MI's fifth straight win,Headline,ESPNCricinfo,"['Suryakumar', 'and', 'Bumrah', 'dazzle', 'in', 'MI', ""'s"", 'fifth', 'straight', 'win']","['PROPN', 'CCONJ', 'PROPN', 'NOUN', 'ADP', 'PROPN', 'PART', 'ADJ', 'ADJ', 'NOUN']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['ROOT', 'cc', 'conj', 'conj', 'prep', 'poss', 'case', 'amod', 'amod', 'pobj']"
90,M45,Pant lasted only two balls amid a batting collapse from LSG that saw them slide from 110 for 3 to 161 all out,Summary,ESPNCricinfo,"['Pant', 'lasted', 'only', 'two', 'balls', 'amid', 'a', 'batting', 'collapse', 'from', 'LSG', 'that', 'saw', 'them', 'slide', 'from', '110', 'for', '3', 'to', '161', 'all', 'out']","['PROPN', 'VERB', 'ADV', 'NUM', 'NOUN', 'ADP', 'DET', 'NOUN', 'NOUN', 'ADP', 'PROPN', 'PRON', 'VERB', 'PRON', 'VERB', 'ADP', 'NUM', 'ADP', 'NUM', 'PART', 'NUM', 'PRON', 'ADV']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['nsubj', 'ROOT', 'advmod', 'nummod', 'dobj', 'prep', 'det', 'compound', 'pobj', 'prep', 'pobj', 'nsubj', 'relcl', 'nsubj', 'ccomp', 'prep', 'pobj', 'prep', 'quantmod', 'quantmod', 'pobj', 'npadvmod', 'advmod']"
91,M46,RCB go No. 1 after Krunal's all-round heroics,Headline,ESPNCricinfo,"['RCB', 'go', 'No', '.', '1', 'after', 'Krunal', ""'s"", 'all', '-', 'round', 'heroics']","['PROPN', 'VERB', 'NOUN', 'NOUN', 'NUM', 'ADP', 'PROPN', 'PART', 'PRON', 'PUNCT', 'NOUN', 'NOUN']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['nsubj', 'ROOT', 'dobj', 'npadvmod', 'nummod', 'prep', 'poss', 'case', 'advmod', 'punct', 'amod', 'pobj']"
92,M46,The left-arm spin-bowling allrounder made his second IPL fifty after helping restrict DC to 162 for 8,Summary,ESPNCricinfo,"['The', 'left', '-', 'arm', 'spin', '-', 'bowling', 'allrounder', 'made', 'his', 'second', 'IPL', 'fifty', 'after', 'helping', 'restrict', 'DC', 'to', '162', 'for', '8']","['DET', 'ADJ', 'PUNCT', 'NOUN', 'NOUN', 'PUNCT', 'NOUN', 'NOUN', 'VERB', 'PRON', 'ADJ', 'NOUN', 'NUM', 'ADP', 'AUX', 'VERB', 'PROPN', 'ADP', 'NUM', 'ADP', 'NUM']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['det', 'amod', 'punct', 'compound', 'compound', 'punct', 'compound', 'nsubj', 'ROOT', 'poss', 'amod', 'dobj', 'ccomp', 'prep', 'aux', 'pcomp', 'dobj', 'prep', 'pobj', 'prep', 'pobj']"
93,M47,"Suryavanshi, 14, shatters records to keep RR alive",Headline,ESPNCricinfo,"['Suryavanshi', ',', '14', ',', 'shatters', 'records', 'to', 'keep', 'RR', 'alive']","['PROPN', 'PUNCT', 'NUM', 'PUNCT', 'VERB', 'NOUN', 'PART', 'VERB', 'NOUN', 'ADJ']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['nsubj', 'punct', 'appos', 'punct', 'ROOT', 'dobj', 'aux', 'xcomp', 'dobj', 'oprd']"
94,M47,He smashed the second-fastest century in IPL history as RR chased down 210 in 15.5 overs,Summary,ESPNCricinfo,"['He', 'smashed', 'the', 'second', '-', 'fastest', 'century', 'in', 'IPL', 'history', 'as', 'RR', 'chased', 'down', '210', 'in', '15.5', 'overs']","['PRON', 'VERB', 'DET', 'ADV', 'PUNCT', 'ADJ', 'NOUN', 'ADP', 'PROPN', 'NOUN', 'SCONJ', 'PROPN', 'VERB', 'ADV', 'NUM', 'ADP', 'NUM', 'NOUN']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['nsubj', 'ROOT', 'det', 'advmod', 'punct', 'amod', 'dobj', 'prep', 'compound', 'pobj', 'mark', 'nsubj', 'advcl', 'advmod', 'dobj', 'prep', 'nummod', 'pobj']"
95,M48,Narine's all-round show sets up tense win for KKR,Headline,ESPNCricinfo,"['Narine', ""'s"", 'all', '-', 'round', 'show', 'sets', 'up', 'tense', 'win', 'for', 'KKR']","['PROPN', 'PART', 'PRON', 'PUNCT', 'NOUN', 'NOUN', 'VERB', 'ADP', 'ADJ', 'NOUN', 'ADP', 'PROPN']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['poss', 'case', 'advmod', 'punct', 'amod', 'nsubj', 'ROOT', 'prt', 'amod', 'dobj', 'prep', 'pobj']"
96,M48,"Narine and Chakravarthy played a key role in hitting back at DC, who slid from 136 for 3 to 190 for 9",Summary,ESPNCricinfo,"['Narine', 'and', 'Chakravarthy', 'played', 'a', 'key', 'role', 'in', 'hitting', 'back', 'at', 'DC', ',', 'who', 'slid', 'from', '136', 'for', '3', 'to', '190', 'for', '9']","['PROPN', 'CCONJ', 'PROPN', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADP', 'VERB', 'ADV', 'ADP', 'PROPN', 'PUNCT', 'PRON', 'VERB', 'ADP', 'NUM', 'ADP', 'NUM', 'PART', 'NUM', 'ADP', 'NUM']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['nsubj', 'cc', 'conj', 'ROOT', 'det', 'amod', 'dobj', 'prep', 'pcomp', 'advmod', 'prep', 'pobj', 'punct', 'nsubj', 'relcl', 'prep', 'pobj', 'prep', 'quantmod', 'quantmod', 'pobj', 'prep', 'pobj']"
97,M49,"Shreyas, Prabhsimran and Chahal eliminate CSK",Headline,ESPNCricinfo,"['Shreyas', ',', 'Prabhsimran', 'and', 'Chahal', 'eliminate', 'CSK']","['PROPN', 'PUNCT', 'PROPN', 'CCONJ', 'PROPN', 'VERB', 'PROPN']","['O', 'O', 'O', 'O', 'O', 'O', 'O']","['nsubj', 'punct', 'conj', 'cc', 'conj', 'ROOT', 'dobj']"
98,M49,Chahal's second IPL hat-trick turned a topsy-turvy game in PBKS' favour,Summary,ESPNCricinfo,"['Chahal', ""'s"", 'second', 'IPL', 'hat', '-', 'trick', 'turned', 'a', 'topsy', '-', 'turvy', 'game', 'in', 'PBKS', ""'"", 'favour']","['PROPN', 'PART', 'ADJ', 'PROPN', 'NOUN', 'PUNCT', 'NOUN', 'VERB', 'DET', 'ADJ', 'PUNCT', 'ADJ', 'NOUN', 'ADP', 'PROPN', 'PART', 'NOUN']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['poss', 'case', 'amod', 'compound', 'compound', 'punct', 'nsubj', 'ROOT', 'det', 'amod', 'punct', 'amod', 'dobj', 'prep', 'poss', 'case', 'pobj']"
99,M50,Clinical Mumbai's sixth straight win gives them top position and knocks out Royals,Headline,ESPNCricinfo,"['Clinical', 'Mumbai', ""'s"", 'sixth', 'straight', 'win', 'gives', 'them', 'top', 'position', 'and', 'knocks', 'out', 'Royals']","['PROPN', 'PROPN', 'PART', 'ADJ', 'ADJ', 'NOUN', 'VERB', 'PRON', 'ADJ', 'NOUN', 'CCONJ', 'VERB', 'ADP', 'NOUN']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['compound', 'poss', 'case', 'amod', 'amod', 'nsubj', 'ROOT', 'dative', 'amod', 'dobj', 'cc', 'conj', 'prt', 'dobj']"
100,M50,MI posted the joint-highest IPL total in Jaipur and never gave the hosts a chance in the chase,Summary,ESPNCricinfo,"['MI', 'posted', 'the', 'joint', '-', 'highest', 'IPL', 'total', 'in', 'Jaipur', 'and', 'never', 'gave', 'the', 'hosts', 'a', 'chance', 'in', 'the', 'chase']","['PROPN', 'VERB', 'DET', 'ADJ', 'PUNCT', 'ADJ', 'PROPN', 'NOUN', 'ADP', 'PROPN', 'CCONJ', 'ADV', 'VERB', 'DET', 'NOUN', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['nsubj', 'ROOT', 'det', 'amod', 'punct', 'amod', 'compound', 'dobj', 'prep', 'pobj', 'cc', 'neg', 'conj', 'det', 'dative', 'det', 'dobj', 'prep', 'det', 'pobj']"
101,M51,"Gill, Buttler and Sai Sudharsan leave SRH on the brink of elimination",Headline,ESPNCricinfo,"['Gill', ',', 'Buttler', 'and', 'Sai', 'Sudharsan', 'leave', 'SRH', 'on', 'the', 'brink', 'of', 'elimination']","['PROPN', 'PUNCT', 'PROPN', 'CCONJ', 'PROPN', 'PROPN', 'VERB', 'PROPN', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['nsubj', 'punct', 'conj', 'cc', 'compound', 'conj', 'ROOT', 'dobj', 'prep', 'det', 'pobj', 'prep', 'pobj']"
102,M51,"Each of SRH's remaining games is a must-win affair, but still no guarantee to take them to playoffs",Summary,ESPNCricinfo,"['Each', 'of', 'SRH', ""'s"", 'remaining', 'games', 'is', 'a', 'must', '-', 'win', 'affair', ',', 'but', 'still', 'no', 'guarantee', 'to', 'take', 'them', 'to', 'playoffs']","['PRON', 'ADP', 'PROPN', 'PART', 'VERB', 'NOUN', 'AUX', 'DET', 'AUX', 'PUNCT', 'VERB', 'NOUN', 'PUNCT', 'CCONJ', 'ADV', 'DET', 'NOUN', 'PART', 'VERB', 'PRON', 'ADP', 'NOUN']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['nsubj', 'prep', 'poss', 'case', 'amod', 'pobj', 'ROOT', 'det', 'aux', 'punct', 'amod', 'attr', 'punct', 'cc', 'advmod', 'det', 'conj', 'aux', 'acl', 'dobj', 'prep', 'pobj']"
103,M52,Dayal trumps CSK in last over again to take RCB to the top,Headline,ESPNCricinfo,"['Dayal', 'trumps', 'CSK', 'in', 'last', 'over', 'again', 'to', 'take', 'RCB', 'to', 'the', 'top']","['NOUN', 'VERB', 'PROPN', 'ADP', 'ADV', 'ADV', 'ADV', 'PART', 'VERB', 'PROPN', 'ADP', 'DET', 'NOUN']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['nsubj', 'ROOT', 'dobj', 'prep', 'pobj', 'advmod', 'advmod', 'aux', 'advcl', 'dobj', 'prep', 'det', 'pobj']"
104,M52,"Dayal did it against Dhoni, Jadeja and Dube with a dew-slicked ball on a flat pitch",Summary,ESPNCricinfo,"['Dayal', 'did', 'it', 'against', 'Dhoni', ',', 'Jadeja', 'and', 'Dube', 'with', 'a', 'dew', '-', 'slicked', 'ball', 'on', 'a', 'flat', 'pitch']","['NOUN', 'VERB', 'PRON', 'ADP', 'PROPN', 'PUNCT', 'PROPN', 'CCONJ', 'PROPN', 'ADP', 'DET', 'NOUN', 'PUNCT', 'VERB', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['nsubj', 'ROOT', 'dobj', 'prep', 'pobj', 'punct', 'conj', 'cc', 'conj', 'prep', 'det', 'npadvmod', 'punct', 'amod', 'pobj', 'prep', 'det', 'amod', 'pobj']"
105,M53,KKR survive last-ball thriller to stay alive in top four race,Headline,ESPNCricinfo,"['KKR', 'survive', 'last', '-', 'ball', 'thriller', 'to', 'stay', 'alive', 'in', 'top', 'four', 'race']","['PROPN', 'VERB', 'ADJ', 'PUNCT', 'NOUN', 'NOUN', 'PART', 'VERB', 'ADJ', 'ADP', 'ADJ', 'NUM', 'NOUN']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['nsubj', 'ROOT', 'amod', 'punct', 'compound', 'dobj', 'aux', 'advcl', 'acomp', 'prep', 'amod', 'nummod', 'pobj']"
106,M53,"An epic contest came down to the final ball, but Shubham Dubey was unable to get the three runs that would've sealed a memorable RR win",Summary,ESPNCricinfo,"['An', 'epic', 'contest', 'came', 'down', 'to', 'the', 'final', 'ball', ',', 'but', 'Shubham', 'Dubey', 'was', 'unable', 'to', 'get', 'the', 'three', 'runs', 'that', 'would', ""'ve"", 'sealed', 'a', 'memorable', 'RR', 'win']","['DET', 'ADJ', 'NOUN', 'VERB', 'ADP', 'ADP', 'DET', 'ADJ', 'NOUN', 'PUNCT', 'CCONJ', 'PROPN', 'PROPN', 'AUX', 'ADJ', 'PART', 'VERB', 'DET', 'NUM', 'NOUN', 'PRON', 'AUX', 'AUX', 'VERB', 'DET', 'ADJ', 'NOUN', 'NOUN']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['det', 'amod', 'nsubj', 'ROOT', 'prt', 'prep', 'det', 'amod', 'pobj', 'punct', 'cc', 'compound', 'nsubj', 'conj', 'acomp', 'aux', 'xcomp', 'det', 'nummod', 'dobj', 'nsubj', 'aux', 'aux', 'relcl', 'det', 'amod', 'compound', 'dobj']"
